id,股票简称,最新价,涨跌幅(%),PE(TTM),PE(静),市净率,PEG值,市销率,市现率,所属行业,收益,总股本,ROE,净利率(%),负债率(%),同比(%),每股净资产,毛利率,PE(动),净利润,总营收,总值,流值
300706,阿石创,23.82,0.168208579,711.4253008,258.5237914,4.9294222,-53.87647392,5.01714123,-59.533991,半导体,-0.019892294,152852499,-0.16,-1.116752131,48.30309953,-151.3162168,4.8322093,10.41827647,-29936,-3040586.78,208537993.9,3640946526,2648259936
300707,威唐工业,13.54,0.222057735,56.27260392,36.79099323,2.74842778,3.662584958,2.80179197,27.05431317,汽车零部件,-0.024093243,156990775,-0.46,-2.544522264,47.08000313,-123.319684,4.9264529,18.57914707,-14050,-3782416.87,157620470.3,2125655093,1674673507
300708,聚灿光电,9.69,2.10748156,-55.87793764,-84.39177451,3.34455313,-0.477359682,2.55937383,14.64728582,光学光电子,-0.013752076,552182846,-0.47,-1.398036191,55.37548336,-130.6692089,2.897248,8.614155975,-17616,-7593660.44,543166227.9,5350651778,3668733778
300709,精研科技,21.85,0.784132841,-13.59818719,-17.50801562,2.1770515,-0.051504099,1.71582527,16.27904936,消费电子,-0.232674011,186168147,-2.29,-14.84779475,43.53493851,-284.4306178,10.0365104,11.40677865,-2348,-43316489.52,301562295.3,4067774012,3253018779
300710,万隆光电,25.21,4.997917534,-111.1356755,-116.6188769,3.86432981,-0.361542845,5.44405651,581.1567033,通信设备,-0.008111114,99490300,-0.12,-0.911772273,20.88412103,-417.5260502,6.5237703,25.41687993,-77702,-806977.12,84756187.76,2508150463,1666862914
300711,广哈通信,13.9,-0.071890726,55.55980863,59.12553103,4.37324944,5.436227797,7.42040095,48.02625273,通信设备,-0.00385166,207642172,-0.12,-1.709187042,29.87748132,79.66333006,3.1784146,59.56721405,-90221,-799767,46792245.69,2886226191,2870602118
300712,永福股份,36.45,2.676056338,80.22737612,80.66988587,4.96343543,0.713646509,3.18660886,-522.8683605,工程建设,0.093490546,185252160,1.28,4.758586362,57.43610824,2.738753449,7.3437039,24.83330723,9747,17319325.56,340848769.1,6752441232,6732156807
300713,英可瑞,21.02,8.016443988,-53.73827861,-54.65129667,4.92560863,0.019575419,9.71462175,-207.45842,电源设备,0.004013445,157781250,0.09,-1.075433007,29.61080299,-61.95129425,4.2674929,22.77033081,130935,633246.44,57973655.84,3316561875,1789820440
300715,凯伦股份,14.63,1.45631068,-42.26440141,-35.41230404,2.34704392,0.069759155,2.43877586,20.57267204,装修建材,0.089286253,384909628,1.47,6.854993513,62.56834389,300.2573995,6.2333729,22.67844458,4096,34367138.27,507036038.3,5631227858,4080469437
300716,泉为科技,15.1,1.546738399,-66.58178895,330.1308044,9.21195098,3.407218206,1.89435839,49.99493286,塑料制品,-0.169190941,160020000,-9.81,-9.032207122,74.57706789,-263.7269727,1.639175,7.159541156,-2231,-27073934.43,371954845,2416302000,2416302000
300717,华信新材,15.2,0.529100529,36.54469369,38.99053739,2.36576062,0.39998574,4.55949465,19.38433048,塑料制品,0.070039709,102775000,1.1,9.58291894,13.71417929,59.36649961,6.4249949,27.05390197,5425,7198331.06,75116267.86,1562180000,1548171680
300718,长盛轴承,17.19,1.595744681,41.52335033,50.19511835,3.61348407,-1.959030351,4.79021871,20.05442097,工程机械,0.173034995,298010549,3.71,19.82127223,13.54649597,70.4532411,4.7571816,37.47071524,2484,51566253.84,258339678.2,5122801337,3184369492
300719,安达维尔,11.99,0.25083612,-93.78147638,-66.82464567,3.14454597,-0.051469544,6.78454164,94.14791266,航天航空,0.002506753,255345750,0.07,0.640063169,21.82073211,105.1087686,3.8129511,44.78909354,119577,640088.76,100003998.1,3061595543,2171949616
300720,海川智能,11.03,1.099908341,56.44244855,52.52766914,3.6456909,-1.74725381,10.79098919,55.55319004,仪器仪表,0.026720267,194877256,0.89,12.15308523,8.168260045,-35.27779059,3.0254896,51.51240793,10320,5207172.26,41345474.14,2149496134,1900671412
300721,怡达股份,15.69,1.817001947,60.55771303,23.60700235,2.12310911,-5.284447317,1.66915209,22.19186218,化学制品,-0.153568344,164846739,-2.02,-8.400522323,55.17984251,-160.9462827,7.3901054,9.356891119,-2554,-25315240.76,371729418.5,2586445335,2153768293
300722,新余国科,27.89,-0.817923186,78.26367852,80.73811159,9.68798157,12.18173415,16.10842508,68.10331026,航天航空,0.068622016,192192000,2.42,20.17112482,20.11252971,18.92806714,2.8788246,48.82519847,10161,13188602.55,64843584.28,5360234880,5360234880
300723,一品红,44.41,-1.508094921,39.78789727,44.07385954,6.22554131,-7.364958402,5.16490594,26.69798227,化学制药,0.385137683,288482704,5.27,14.57755286,47.91000642,39.24201904,7.1335162,85.92530169,2883,111105560.2,716001917.5,12811516885,5870664440
300724,捷佳伟创,102.21,-2.359572029,32.05975927,33.9968488,4.72849911,0.625942178,5.414051,15.85433535,专用设备,0.966085914,348207596,4.56,17.41625384,67.62183692,23.15734266,21.6157385,22.77674396,2645,336398453.7,1931316499,35590298387,27947402134
300725,药石科技,53.67,0.788732394,35.58473524,34.10303269,4.13037246,-0.939372834,6.52420257,35.51031884,化学制药,0.289265317,199664344,2.15,15.0625444,45.62726343,-18.46965553,12.9939855,45.23554557,4638,57755969.84,383440937.4,10715985342,9040872778
300726,宏达电子,39.97,0.477626948,20.04778991,19.32727743,3.57212494,4.521301771,7.78022933,28.38758531,电子元件,0.351876564,411839845,3.2,40.7771742,16.60523704,-17.43904978,10.6894182,66.48163694,2840,144916789.7,386719123.1,16461238605,8536479755
300727,润禾材料,27.39,0.073072707,43.42621777,38.55825663,4.41421493,-14.40519336,3.03593615,-371.4989372,化学制品,0.121825228,126881849,1.86,5.767076365,40.02430445,-39.52700929,6.2049539,25.56066276,5621,15457410.12,268028532,3475293844,3101476001
300729,乐歌股份,19.31,-0.103466115,7.81367434,21.12078848,1.64448371,0.425106274,1.4253657,8.66593602,家用轻工,1.633105098,239240253,14.75,49.05865465,56.83435587,2047.079844,11.7422872,37.15932996,296,390704476.7,796407152.8,4619729285,4047585185
300730,科创信息,13.86,6.533435819,148.5259011,134.4851992,6.53983398,-6.687841088,6.48685384,-40.61056632,软件开发,-0.086917033,240457847,-4.27,-69.35863696,35.42013649,-12.62414503,2.1193199,25.81299781,-3987,-20899882.74,30397857.03,3332745759,2705397530
300731,科创新源,16.81,1.570996979,-100.4939233,-79.56457979,3.4907414,2.329111647,4.28824066,26.63378625,橡胶制品,-0.044297849,126431804,-0.92,-11.86230223,33.04749423,49.83197582,4.8155959,30.27929215,-9487,-5600656.92,85903196.12,2125318625,2019738125
300732,设研院,11.02,-1.957295374,14.64311137,14.39910725,1.25052129,-0.74926173,1.37680503,-39.10951858,工程咨询服务,0.128181535,324341585,1.44,9.437526369,56.03557468,-9.04883405,8.812325,34.78548511,2149,41574602.31,443629812.4,3574244267,3553503591
300733,西菱动力,22.03,-0.988764045,207.5309134,113.2566759,2.44242797,2.054306032,3.52190098,-56.02916176,汽车零部件,0.053686149,190174615,0.6,3.738335614,43.57864101,-62.2054178,9.0197133,18.01166454,10259,10209742.77,307229460.6,4189546768,2712103497
300735,光弘科技,10.08,0.598802395,26.61670506,25.77904574,1.68300897,-1.985276533,2.04459611,13.87207633,消费电子,0.048077062,770139176,0.81,4.204108957,17.19815132,-20.3795106,5.9892729,15.64707134,5242,37026029.01,688898454.7,7763002894,7587211343
300736,百邦科技,11.44,2.600896861,-63.34305877,-45.71334022,11.8101727,0.094561268,3.97539569,-171.9010989,通信服务,0.003216438,130065904,0.33,0.301114552,27.01822331,104.8414896,0.9686565,12.09553548,88918,418348.97,138933494.7,1487953942,1467003732
300737,科顺股份,10.43,0.481695568,89.76338391,69.12236434,2.19068789,-1.833445555,1.58059259,18.21205905,装修建材,0.049179907,1180878627,1.03,3.099250216,56.72346786,-41.36689043,4.7610616,21.5899182,5302,58075501.19,1866362111,12316564080,9333206774
300738,奥飞数据,12.38,-3.129890454,58.7069528,59.37922644,5.8485723,3.21625646,8.56901301,35.46101978,互联网服务,0.055574946,794635462,2.5,13.82343896,74.87179885,4.488833355,3.6413428,28.76697072,5569,44161822.79,320111122.6,9837587020,8473104732
300739,明阳电路,13.05,0.694444444,24.48346409,21.39629924,2.11956076,0.361052537,2.1052155,7.83687528,电子元件,0.081643392,298769726,1.3,5.663979464,36.80630363,-48.5059386,5.806936,24.73876021,3996,24392573.8,430661409.6,3898944924,3796271113
300740,水羊股份,15.17,2.430790007,43.64521748,47.33683055,3.2779373,-1.546095836,1.25069624,27.4207343,美容护理,0.133899464,389383616,2.95,5.211867025,51.26568732,25.38173862,4.6279104,53.70988463,2832,52138257.36,1046084376,5906949455,5400054008
300741,华宝股份,21.75,0.461893764,21.90076179,18.47830574,1.75592003,-0.852749605,7.36261785,16.00380332,食品饮料,0.167026275,615880000,1.34,31.70775415,9.44196392,-52.40957051,11.3866689,56.63089844,3255,102868142,341849030,13395390000,13395328013
300742,*ST越博,6.79,2.878787879,-4.44790522,-4.5033143,-9.02127709,-1.068547052,9.06949754,-35.02465582,汽车零部件,-0.135614512,141297426,-20.56,-29.79368727,108.0802101,-16.07691029,-0.7526651,10.87533042,-1252,-19161981.47,69354437.3,959409522.5,763458902
300743,天地数码,14.6,-0.06844627,50.4159772,55.18356923,4.71364057,1.31110078,3.41513767,18.23839187,非金属材料,0.078371076,138439439,2.4,7.682885489,48.7715223,46.89478214,3.0973936,32.84681527,4657,10849647.86,141218398.7,2021215809,1476489547
300745,欣锐科技,44.49,1.854395604,3525.437927,-201.407328,4.50787965,11.90281292,3.48711298,-50.80082589,汽车零部件,0.289116318,126967368,2.96,8.923394236,58.80981714,419.9842864,9.869385,23.39721636,3847,36708337.91,406137502.6,5648778202,4411512904
300746,汉嘉设计,10.87,0.928505107,213.1841848,149.4792323,1.88401364,-6.363770997,1.04097373,35.96118767,工程咨询服务,0.041426053,225738328,0.72,2.842973029,38.93501082,-34.40720951,5.7695973,13.74630281,6560,9351447.87,377030499.1,2453775625,2403713471
300747,锐科激光,28.2,0.391598434,249.5990019,391.0247281,5.1406157,-7.073691389,4.88273561,71.61474801,电子元件,0.077746097,566756060,1.43,5.814707512,42.9476617,110.7907016,5.4857242,23.77159211,9068,44063071.61,785872577.2,15982520892,14308635472
300748,金力永磁,27.47,-0.398839739,32.11002248,32.76688322,3.3050686,0.653908633,3.15104211,20.00825953,小金属,0.212374443,839101798,2.59,10.83457757,40.15720878,8.774110161,8.3023637,15.23670187,3234,178203776.6,1650586919,23050126391,19413527115
300749,顶固集创,8.28,1.595092025,66.9313692,69.27491903,2.33344358,-2.374990393,1.53362202,7.79466642,装修建材,0.022939142,206355550,0.65,1.735434621,53.00666893,22.31527935,3.5484038,29.19055346,9024,4733619.34,223955157.6,1708623954,1289368638
300750,宁德时代,240.4,3.388955789,27.05852673,34.39302282,5.62442618,0.244315354,2.86449998,14.07296381,电池,2.234215337,4396292935,5.8,11.3216318,67.39780129,557.9739304,41.342138,21.26884548,2690,9822265100,89038465300,1.05687E+12,9.3346E+11
300751,迈为股份,269.85,2.215909091,52.07313931,54.55058071,7.03509232,1.548452472,10.51721864,42.11719941,专用设备,1.267418235,174238318,3.37,17.69871615,61.19536628,22.80362626,38.3577056,34.03278854,5323,220832821.5,1156563398,47018210112,31939435206
300752,隆利科技,15.99,4.1015625,-10.24088446,-10.06672338,4.38128412,0.006228758,3.03944637,355.1287295,光学光电子,-0.06326594,207679134,-1.72,-8.451589036,48.64672707,29.92176254,3.6496149,6.43680735,-6319,-13139015.63,156003305.6,3320789353,2127721039
300753,爱朋医疗,14.65,2.090592334,-28.77493691,-24.17734914,2.68872179,0.072786467,5.35120188,-69.678358,医疗器械,0.009643744,126048000,0.18,1.329073437,16.76656283,111.0629314,5.4486857,61.03079086,37978,1215574.66,94068177.53,1846603200,1091138226
300755,华致酒行,26.82,1.783681214,51.13329231,30.51502208,2.98808195,-1.366546239,1.25638829,71.41746358,贸易行业,0.242777261,416798400,2.74,2.790313888,52.38053161,-59.34585441,8.9756575,10.2702083,2762,101189173.9,3743007723,11178533088,11169983811
300756,金马游乐,17.79,1.657142857,6185.445767,-102.3621972,2.28853913,-18.52236937,5.4910334,33.97428846,旅游酒店,0.197154787,141609804,2.57,17.40708283,39.77860908,862.479431,7.7735179,41.829005,2256,27919050.68,157834115.5,2519238413,1639090260
300757,罗博特科,60.2,-1.553556827,242.3668169,254.4983676,7.59719607,-4.608803634,6.90416235,19.75628039,专用设备,0.038324988,110530936,0.48,1.559410444,60.26182533,44.70500832,7.9239761,20.24270486,39269,4236096.83,259047714.8,6653962347,6260800000
300758,七彩化学,10.22,1.288404361,-99.28172295,-1511.137641,2.66246697,-18.72311203,3.6491255,34.29247619,化学制品,-0.036088739,410237370,-0.94,-4.698568434,42.28902657,-160.0602753,3.8385453,21.55424881,-7080,-14804949.27,263577712.8,4192625921,3227204731
300759,康龙化成,47.63,2.761596548,38.49848403,41.27589928,5.26284179,-2.569565147,5.2113671,25.15915366,医疗服务,0.292350697,1191224554,3.24,12.85428075,46.43272244,39.81296697,9.0502436,35.79209513,4073,348255328.9,2723970950,56738025507,45043240611
300760,迈瑞医疗,304.04,-1.067291423,36.59512062,38.37035509,10.63792969,1.792161502,11.59696755,29.24536661,医疗器械,2.120611591,1212441394,7.72,30.75385373,28.59779655,22.13916645,28.5807492,66.39664834,3584,2571117273,8364281841,3.68631E+11,3.6863E+11
300761,立华股份,36.09,-0.276319425,24.49638667,18.62919871,2.06322048,0.072645129,1.09550477,11.12720675,农牧饲渔,-0.850203571,459802501,-4.75,-11.46213351,40.7790992,-120.1455355,17.4920714,-4.803946714,-1061,-390925728.4,3411082829,16594272261,11606873321
300762,上海瀚讯,11.61,-1.275510204,74.75335689,85.28313635,2.71560196,-3.340313044,15.85359798,-144.2733054,通信设备,-0.0131699,628635340,-0.31,-10.72654191,23.55867348,59.28415414,4.2752952,61.97071504,-22039,-8279064.33,77182976.57,7298456297,7290682613
300763,锦浪科技,109.52,-0.436363636,35.61560164,40.98750224,5.81271514,0.221157199,6.74439281,42.56039737,光伏设备,0.817376551,396688445,6.03,19.59998932,61.87863824,97.2654135,18.8414532,36.68626245,3350,324243833,1654306172,43445318496,33053814257
300765,新诺威,13.04,-6.857142857,19.45432976,21.02016027,3.31472572,0.193362286,5.5123971,22.08461516,食品饮料,0.15543681,1170742154,4.52,26.5971472,10.93597981,47.32532048,3.8506271,46.29877868,2097,181976426.1,684020305,15266477688,12815712000
300766,每日互动,18.54,-5.408163265,648.8860074,282.188281,4.3977521,-14.7190779,15.67479657,93.37929128,互联网服务,0.004133757,400100000,0.1,2.453832292,17.83680125,-89.98181259,4.2157902,68.44855946,112126,1653916.31,107191662.1,7417854000,6741325803
300767,震安科技,32.37,0.778331258,111.5255669,79.83872673,5.2034736,6.692088305,10.05292526,-202.0161006,橡胶制品,0.016453823,247227935,0.25,3.3098516,36.15517356,-87.50173096,6.2208445,37.36594898,49183,4067844.63,127294181.1,8002768256,6776603629
300768,迪普科技,17.59,1.208285386,82.66874399,75.61861432,3.50981509,-1.849701834,12.43727195,65.86563587,软件开发,0.050707334,643829039,1.02,14.12287869,13.11608068,-28.12069188,5.01166,69.6966619,8672,32646854.02,231162886.4,11324952796,6803955394
300769,德方纳米,171.34,10.13691586,33.03885362,12.50860813,3.65622058,0.167246259,1.23396118,-5.73420374,化学制品,-4.110123389,174528769,-8.46,-18.36270953,63.65272812,-194.1738254,46.6576391,0.007427033,-1042,-717334775.5,4944745936,29903759280,26717183443
300770,新媒股份,51.88,4.575690385,17.36682578,17.33969799,3.29389104,9.547421944,8.58075138,11.56886709,文化传媒,0.737661623,231058146,4.8,47.75607418,24.25027413,-0.629581872,15.7503692,52.75361754,1758,170442727.1,356743477.7,11987296614,11987191557
300771,智莱科技,10.5,1.645692159,20.64978117,14.62670722,1.25734838,16.84081566,3.96737791,11.02350763,计算机设备,-0.03737727,240000000,-0.45,-12.82345659,13.03152289,-121.73,8.3509075,21.22501343,-7023,-8970544.77,73575179.49,2520000000,1732619217
300772,运达股份,13.33,0.832072617,16.18010478,15.18058228,1.89429646,0.603630072,0.53624727,-18.03900626,风电设备,0.105063249,702078355,1.51,2.126500583,81.65061161,-34.04999073,7.0369133,16.67462737,3172,73762633.01,3481807624,9358704472,9111402167
300773,拉卡拉,18.88,1.998919503,-10.53453429,-10.5101478,4.18826173,-0.020186968,2.83494661,-71.24061932,软件开发,0.322424624,800020000,7.42,16.94279627,68.6619035,1.306581834,4.5078367,30.88752209,1464,257946147.6,1521960205,15104377600,14299594000
300774,倍杰特,10.54,2.230843841,100.8257823,130.7522651,3.00007445,-7.105106819,4.9131254,20725.23936,环保行业,0.114847523,408763660,3.11,23.47505078,36.34490894,26.31541224,3.5132461,35.87144996,2294,46945493.87,195812332.3,4308368976,1303456557
300775,三角防务,34.65,-1.70212766,27.1361175,30.468681,3.99286019,0.510387172,9.03220884,32.80355306,航天航空,0.397288825,549293960,4.53,33.14023427,33.23771374,54.21136463,8.6779898,47.51768716,2180,218228351.7,658499725.6,19033035714,16653273714
300776,帝尔激光,96.22,-0.599173554,39.8888461,39.93754813,6.25291553,5.340312972,12.06339266,34.88795001,专用设备,0.547770555,170672194,3.43,26.89613528,44.73573849,0.539907458,15.3880217,47.05277421,4391,93489202.42,347593442.1,16422078507,10049931137
300777,中简科技,47.85,-1.986890619,32.19893977,35.32068442,5.20819977,0.103931853,25.31141316,55.6329686,化纤行业,0.337590054,439574787,3.74,71.83547778,11.18726539,63.68277335,9.1874356,79.42375231,3543,148396076,206616521.3,21033653558,19317510915
300778,新城市,24.7,4.661016949,75.40431796,62.50577387,3.46979361,-3.651888028,8.16244152,99.58558945,工程咨询服务,0.07985273,154367312,1.03,13.9485949,34.37852396,-45.84374847,7.118579,35.35660169,7733,12326651.31,88371300.42,3812872606,3783381869
300779,惠城环保,37.08,2.6862365,90.09581927,1606.280468,4.92342402,3.895630571,7.18534857,-87.78714329,环保行业,0.337300086,107152707,4.49,16.25000497,69.14595628,759.0807409,7.531344,36.40464303,2748,36142617.27,241061638.3,3973222376,3498776842
300780,德恩精工,12.49,1.37987013,17.60407252,14.86383823,1.49507647,0.255295972,2.83627899,15.65924002,通用设备,0.051156472,146670000,0.61,7.17174892,44.35378117,-71.88524398,8.3540877,31.9878435,6104,7503119.73,105696510.8,1831908300,1078145243
